user id,product id,score,time,text
a2z4tqn4c4wssb,b005gx00bk,5,1324512000,so smooth
a196seegll4ogd,b005gx00bk,2,1326931200,too coarse for espresso
a1wg5sd91ewyxz,b005gx00bk,3,1347408000,not so gusto
a1bkx9mc3yakf8,b005gx00bk,2,1336953600,not what expected nothing like illy
a2g7b7fkp2o2pu,b005gx00bk,5,1209686400,very good
a7upjypah73nc,b005gx00bk,5,1230768000,my espresso of choice
atn552tf5v40z,b005gx00bk,3,1343433600,not as robust as cafe bustelo
a2to2bn3p4c00l,b005gx00bk,2,1342310400,surprisingly weak flavor
ajqdit55sz3zx,b0018ad7qk,5,1237507200,yummymy treat instead of high sugar cookies
a31asda3z5bcyz,b0018ad7qk,5,1233878400,even nondiabetics approve
a29313797ngt9l,b0018ad7qk,4,1244073600,good enough
a31asda3z5bcyz,b0018ad7qk,5,1243468800,delicious
a198jruip09hx5,b0018ad7qk,4,1239926400,do not taste like sugar free cookies
a31asda3z5bcyz,b0018ad7qk,5,1239840000,delicious
a198jruip09hx5,b0018ad7qk,4,1237939200,good crunchy oatmeal cookies i prefer soft chewy
a1gyeglx3p2y7p,b0018ad7qk,5,1267660800,wonderful alternative
a19sdj2tssl8hi,b0018ad7qk,5,1259798400,big chocolate taste
a1g6sb0fdfg9tb,b0018ad7qk,5,1250035200,perfect chocolate bites
a3oxhlg6dibrw8,b0018ad7qk,4,1244160000,good sugar free cookies recommended
a3oxhlg6dibrw8,b0018ad7qk,4,1244160000,good tasting sugar free cookies recommended
a198jruip09hx5,b0018ad7qk,5,1239926400,yummy cookies taste just like oreos
ajqdit55sz3zx,b0018ad7qk,5,1238025600,best sugar free cookieyou get 8 as a serving
ai0nmya3lkxw1,b0018ad7qk,5,1240876800,sugar sugar sugar
a2g7b7fkp2o2pu,b001qe96cw,5,1275955200,were both happy
a9gqr7cmqerss,b001qe96cw,5,1347753600,my morkie wont eat anything just like mikey
a5z6tirouva5o,b001qe96cw,5,1344470400,wow these smell great brownie loves it
a3g7bejjcpd6ds,b0083t5taq,3,1335484800,poor variety
a3d0hmc6rqt0n0,b000vttamy,5,1243987200,very pleased with the core line
a7g9m0ie7labx,b000vttamy,5,1311984000,great dog food palatable good ingredients
a2jz8t64yzdqsi,b000vttamy,5,1315180800,this food rocks for our pooches
a3d0hmc6rqt0n0,b000vttamy,5,1315958400,my dogs main food going on 3 years
atu5a4clx74zh,b000vttamy,5,1294099200,best dog food ever
a3qditmy3ooyrp,b000vttamy,5,1275436800,amazing product a
a3rnrxom5j2c93,b000vttamy,5,1332892800,wellnes dry dog food
a3vdqdvhde4pyo,b000vttamy,1,1336867200,diamond pet foods recalled
a38lipx6ghli9x,b00020hhe0,5,1347062400,great tea
a29nqi0ot0q81s,b00020hhe0,5,1346889600,delicious
adaoc6utl8zzv,b00020hhe0,5,1346112000,tea time
a23lsqmkwu1b00,b00020hhe0,2,1345593600,i liked it at first
a78ns29tcgki7,b00020hhe0,4,1343174400,actually works
a1e0nxrtgydn45,b00020hhe0,5,1342396800,good tea
a2csap7t1fsivm,b00020hhe0,5,1341446400,earthy and comforting
apcomfrs7nit8,b00020hhe0,5,1340841600,yummy
atct22ym2huq8,b00020hhe0,4,1340236800,great flavored tea
a1csb9fs3slhjo,b00020hhe0,5,1339200000,great stuff
aknhkb593finl,b00020hhe0,4,1339027200,tastes ok good for ya
a2vn5p9wa4htfr,b00020hhe0,5,1338768000,great tea reasonable price
a2ygdufev2b7to,b00020hhe0,5,1338249600,taste
aea27wv6nxoh2,b00020hhe0,4,1338249600,i like the taste
a666qet48nulx,b00020hhe0,5,1337212800,very tasty tea
a2nnzj5s6xjgjr,b00020hhe0,4,1335916800,it is better than i expected
a3pjrr03zafwgr,b00020hhe0,2,1334361600,useless i feel no effects whatsoever
a3kiigprvtm1x3,b00020hhe0,5,1334188800,raspberry leaf tea
a1qp7kx8anvi00,b00020hhe0,5,1333929600,mmmmh jummy
a1yjni5nuyvjkg,b00020hhe0,5,1333929600,love this tea
a3t2svlhtjoi2x,b00020hhe0,4,1333584000,does the job
a333abl4ww067d,b00020hhe0,1,1332374400,fish tea
a3jgxc99p2u2ri,b00020hhe0,1,1332288000,this is the foulest tea ever
a2ddalfvsqte0j,b00020hhe0,5,1331856000,this works
a15qruaqb1qwvd,b00020hhe0,5,1331510400,excellent
a2eczdje7aem67,b00020hhe0,4,1331251200,bad taste but helps you fall asleep
ama4vs04dud6b,b00020hhe0,5,1330387200,awesome tea
a3pa1q5c43yy52,b00020hhe0,5,1329523200,good tea
a1wajothdph97p,b00020hhe0,5,1329091200,fennel seed tea bags
al1ekhj4uzf8z,b00020hhe0,5,1328400000,it works
afu4e0fkguq7a,b00020hhe0,1,1327968000,weak wimpy worthless
a1rfm786mybg8g,b00020hhe0,5,1325808000,distinct odor but i really like it
a3sl4rpy4kdnaq,b00020hhe0,5,1325376000,excellent tea
a3szxhw69dxmuc,b00020hhe0,5,1325030400,tea
a2bueyp4gnz5p8,b00020hhe0,2,1322524800,fenugreek tea
a2apzjzt4oakby,b00020hhe0,5,1320624000,delicious herbal tea
a334mqca8rfelb,b00020hhe0,5,1319328000,yummy tea
a2ynikqdlzr2ww,b00020hhe0,5,1315353600,great tea for pregnancy
a17x91stb6652z,b00020hhe0,5,1314835200,hetrbal teaschamomile
a1atv7o231dxis,b00020hhe0,2,1312329600,not my cup of tea
a2dzq4iv1gk7wh,b00020hhe0,5,1311120000,fragrant chamomile tea
a1wzy9goee7iaz,b00020hhe0,5,1309219200,very good
a1189a19x4j6cp,b00020hhe0,5,1303344000,best pure st john tea
a1i9pcpmt3gskg,b00020hhe0,5,1296864000,yum
aj106jeo96bxi,b00020hhe0,5,1296172800,time for tea
a1yfi21cfkyv5i,b00020hhe0,5,1266537600,delicious licoriceflavored tea
a34prwlv61y355,b00020hhe0,5,1264291200,fresh tasting good value
a2vtvpqvtz8w1a,b00020hhe0,5,1294358400,fast shipment
a1qra8xpfuekw5,b00020hhe0,5,1325548800,great for your health
a3v9m50szj2a2d,b00020hhe0,5,1319328000,served its purpose
a26kcyewgtqebv,b00020hhe0,1,1312588800,suggested by dr oz
a2emm13tiu7iml,b00020hhe0,1,1298592000,not even close
a1j7rsvcf7f7b3,b00020hhe0,5,1296086400,it warmed me up
a2g0dmukjufqld,b00020hhe0,5,1261353600,good stiff
a2fbd3a4tbxmbg,b00020hhe0,5,1248307200,good tea
a1d76xjysqpkiu,b00020hhe0,4,1241136000,hawthorne berries
allltez0i5us0,b00020hhe0,5,1174348800,rose hip tea
ab1q0gedu5c0r,b00020hhe0,5,1200096000,mom swears by it
adpck648wy0lz,b00020hhe0,1,1308787200,horrible taste stinky
a3827i7hip1lmb,b00020hhe0,1,1346025600,tasteless
ae9lvm0kka8rw,b00020hhe0,5,1342915200,horsetail grass tea bags
a16q6dgtg8lgag,b00020hhe0,4,1333065600,loyal customer
amn376j6rzwp0,b00020hhe0,2,1332115200,personal preference
atuxnr3whd18n,b00020hhe0,4,1328486400,licorice tea
a22cjhexkm5z8f,b00020hhe0,1,1306972800,this stuff smells so baaaad
a20zm1v1irqhh,b00020hhe0,5,1304121600,nettle leaf tea
a1hniyaspd3re4,b00020hhe0,1,1303689600,not what they said it is
ahuys6xz39tjk,b00020hhe0,1,1298592000,hated it
a10pjehy3jkkqg,b00020hhe0,1,1303084800,nasty stuff
a2wnn1dqvl4lh5,b00020hhe0,1,1333670400,pond water would taste better
a3imfbfx5l85s9,b00020hhe0,2,1326844800,no taste or flavor
a3jum0wskpn0nt,b00020hhe0,1,1293321600,stale
a2gpifsnt7vxpw,b00020hhe0,3,1223078400,feel better
a16qubp9j1ksdm,b00020hhe0,3,1195171200,tea ok postage way too high
a6zy59m7woas0,b00020hhe0,5,1207526400,nice product
a3oj5d1thajkyy,b00020hhe0,1,1084665600,add honey
abk32ed0m15mr,b00020hhe0,5,1254096000,horsetail grass tea
a1aaoizq5jnuvl,b00020hhe0,1,1205884800,disgusting
a1cynzmktxo222,b00020hhe0,1,1253664000,do not order this product
a1odu9iv6o87ib,b00020hhe0,2,1126569600,dont pay for expedited delivery
a3tjpswy2he4bs,b00020hhe0,2,1173312000,na
a20x23wjlv4r5x,b00020hhe0,5,1251849600,tasty maybe beneficial
a25nyc06x34v46,b00020hhe0,5,1259625600,menopause relief
a3774ujako4fhi,b00020hhe0,5,1255737600,mild sweet tea
atz318uy72kz0,b00020hhe0,5,1302480000,really works for hayfever allergies
a266oay9bkjh5a,b00020hhe0,5,1211673600,very high quality tea
azu4m5k1n2lab,b00020hhe0,5,1295395200,a must have if you have painful heavy periods
a31kedm3bcyk6d,b00020hhe0,5,1332201600,good stuff
a1di7kmbsk5mtu,b00020hhe0,5,1250726400,anecdotal evidence was too true for me
a38p3p5iv8t7af,b00020hhe0,5,1311811200,helps slow breast milk production
a2nvprhu3vf05g,b00020hhe0,5,1304553600,wonderful tea
a250da7fhoz15b,b00020hhe0,5,1267660800,the best
a3aof4c0mxeqsp,b00020hhe0,4,1226361600,not bad
a2n0xgxks9ktck,b00020hhe0,5,1210550400,it works for me
a2m9owau1vq0vt,b00020hhe0,5,1159660800,great for hot flashes
anjsmwn361nsg,b00020hhe0,5,1203638400,sage tea
a2q11lo2m5gxdu,b00020hhe0,5,1307664000,uti
a1pg8fdkpvhxe,b00020hhe0,5,1284595200,a must have for every pregnant woman
a360dpc534sn3c,b00020hhe0,5,1250899200,wonderful tea
a36vnmypxbstq3,b00020hhe0,5,1299110400,very pleasant flavor and good quality
arxu7tm4xxi1d,b00020hhe0,5,1332288000,no more breast milk
a17htz4s9nuz93,b00020hhe0,5,1332201600,i love sage tea
a2oetfz7ia6xsq,b00020hhe0,5,1318636800,great for colicky acid reflux babies
a1kpqqxv7g8clk,b00020hhe0,5,1311379200,recommended by herbalistlove it
amdrewlsot8id,b00020hhe0,5,1310169600,red raspberry leaf tea
a2esi8pz7n4zbr,b00020hhe0,5,1304035200,i use this tea for menstral cramps
afum9udf7in6i,b00020hhe0,5,1297728000,this stuff is great
a1jtai1cd99z9x,b00020hhe0,5,1295308800,birthing miracle tea
a3ksxw1mf1grhq,b00020hhe0,5,1292976000,ummmm
a2fbp7ngrmg73o,b00020hhe0,5,1259625600,good
afdnacpvkxxpz,b00020hhe0,4,1255219200,good inexpensive cleanser
a16v6y0bwzagni,b00020hhe0,5,1213660800,great quality heathful product
a2l19xlk1jqs3i,b00020hhe0,5,1181692800,great tea
a17aqqd8k5wb63,b00020hhe0,5,1318464000,delicious
a18nj23kz9lbov,b00020hhe0,5,1308268800,nice flavor
a249w93jnsuz9q,b00020hhe0,5,1301443200,sugar buster
as2mdn0eltfn,b00020hhe0,4,1333670400,good night sleep
a2sluyu6may7be,b00020hhe0,5,1318032000,soothing
a32r0hbcv9fcjm,b00020hhe0,5,1316563200,great tea
a21esvl96wf620,b00020hhe0,5,1314316800,works economical alternative to other diet teas
a2e9d2kia5cpv7,b00020hhe0,5,1311897600,alvita senna tea bags
a1b8bdviflx7nq,b00020hhe0,5,1307491200,helped increase my milk supply
a5cr6gp49hvee,b00020hhe0,2,1295740800,good at first but quickly became overbearing for me
a3b3f8s3rwq4xi,b00020hhe0,4,1211328000,shipping charges
a3kwrpm3dwxnxw,b00020hhe0,5,1320192000,light flavored tea
a3pjsaxkhjls1e,b00020hhe0,5,1350518400,a great product you must try
ae5jm17yhv4kb,b00020hhe0,5,1347235200,great stuff
a2e3trwy14iqbl,b00020hhe0,5,1346457600,amazing
a2yvwiu1b8hj8,b00020hhe0,5,1344643200,great herbal tea for cramps
a34e1744vpqcnu,b00020hhe0,5,1337299200,dbp323
a20mmcahgalrax,b00020hhe0,5,1336694400,great quality raspberry leaf
a70t8c7vm2zuw,b00020hhe0,5,1333497600,this is great quality tea
a1yttntfntkgm7,b00020hhe0,5,1329696000,good things come in stinky packages
anykjwxt2w0ia,b00020hhe0,5,1329523200,fenugreek seed tea
a1oyakyivt3179,b00020hhe0,5,1328745600,im a believer
a3k6kb64lakmuu,b00020hhe0,5,1327795200,great product for insomnia
a1bve2zibkj7yi,b00020hhe0,5,1326758400,fyi
a1ke23jj3yg4dt,b00020hhe0,5,1326585600,love spearment tea
a2ia4zfusoon4,b00020hhe0,5,1325721600,it grows on you
a35qck3x0s0qqw,b00020hhe0,4,1325635200,senna leaf tea
a3kzliegcssm5l,b00020hhe0,3,1325203200,ill pass
a1921eufi0u519,b00020hhe0,5,1322524800,best tastingeffective
a3dgvb3t5qjnre,b00020hhe0,5,1318291200,people either love or hate valerian
a153hsq6qafxdq,b00020hhe0,4,1318291200,stinky tea
a22363szw4olj6,b00020hhe0,5,1314230400,a very fine tea
a1m5krvmd7xec4,b00020hhe0,5,1313366400,rose hip tea
a2oh0yz2xeqa63,b00020hhe0,5,1312848000,please get past the taste
a3987l8ygsscqm,b00020hhe0,5,1310342400,fenugreek seed tea
a1c9cbbtvemfg,b00020hhe0,4,1309564800,good
a2g6avbz2opfjx,b00020hhe0,4,1305072000,sage tea definitely promotes a good nights sleep
a5cr6gp49hvee,b00020hhe0,4,1295913600,not as roseflavored as you might think but still good
a32np43i2bs7lw,b00020hhe0,5,1292371200,good price for the quantity
a1o8b2wydcptiq,b00020hhe0,5,1291334400,senna leaf
a8dr6jihbm6k5,b00020hhe0,2,1285718400,nasty tea debris everywhere
a1hwdpk8chpdxw,b00020hhe0,5,1284940800,delicious tea
a3a32funafzrf4,b00020hhe0,5,1255132800,i drink this for arthritis pain
az4qffut8qvta,b00020hhe0,5,1239321600,relaxing
assknug7shua1,b00020hhe0,3,1305072000,sage tea helping with hot flashes
arxdktgdq9sdl,b00020hhe0,5,1193184000,great product
a2x7cq27qj16hv,b00020hhe0,5,1167782400,awesome tea
a8k88l2w1gs9c,b00020hhe0,5,1273363200,dr oz recommended
a2eonlxlvtbkb3,b00020hhe0,4,1314144000,red clover tea
a2rtdymfhwp8i3,b00020hhe0,5,1289433600,wonderful company
a30lm7tmyk1c84,b00020hhe0,5,1261353600,what i needed
a3lx57i5okg70v,b00020hhe0,3,1336694400,interesting taste
a2fi6dqjg4bypo,b00020hhe0,5,1326326400,saw this on dr oz for eliminating crows feet
a2bs1xzlsi5ftk,b00020hhe0,5,1350691200,great tea great price
a3nvyszbwk25u,b00020hhe0,4,1350604800,sage tea helps with night sweats
a10g136jeislvr,b00020hhe0,4,1347753600,yes it does have an odor that some will find disagreeable but it works for me and i will continue to purchase it
a10g136jeislvr,b00020hhe0,4,1347753600,it works for me and that is all i care about
afhup90karx08,b00020hhe0,4,1347494400,great product
a2t0v99glgxwcm,b000khmwqs,5,1326672000,great
ag4lbeyrcwt9s,b000khmwqs,5,1333929600,yum
a35v32hzegzh04,b001e4s8go,5,1247270400,protein snack
a2vylxyg3h6tyn,b001e4s8go,5,1339632000,if youre looking for yummy smooth peanut butter look no farther
a2uczawan5qmjq,b001e4s8go,5,1334016000,great taste no stirring
a132etqpmhq585,b001e4s8go,5,1327622400,very healthy peanut butter compared to others
a1un5q1fkh1zt7,b001e4s8go,4,1293580800,not perfect but better than most
a1t1yscdw0pd25,b001e4s8go,4,1291507200,good stuff but may not be as natural as expected
a35r32ta60xd57,b001e4s8go,5,1284508800,good product delivered right to my door
a1hryc60vtmyc0,b001e4s8go,5,1318809600,skippy i lvvvve you
a2wls1ttuugjyu,b001e4s8go,5,1308960000,perfect
a3u029b8z5wgi2,b001e4s8go,5,1300752000,yumm yummy no stir peanut butter
ay12dbb0u420b,b003p02egu,5,1330387200,delicious fruitflavored drink
a2ynikqdlzr2ww,b003p02egu,5,1345248000,love it
a33dkganhqjsxc,b003p02egu,5,1340064000,warning addicting
a3t0oth5072yre,b003p02egu,5,1335398400,sparkling ice black raspberry
avfa1jb08rg8g,b003p02egu,3,1331942400,way too sweet
ay1ef0goh80ek,b003p02egu,3,1330819200,not bad for you tastes like apple to me and not berries
a27ulpk1rgcnu6,b003p02egu,4,1302220800,good product but they should do 20 ounce bottles
aqm0k7mbbt4ay,b004ygqpak,4,1321401600,not sure about the energy but i like it as candy
a3slc8f6viwxir,b004ygqpak,5,1320105600,surprisingly tasty
a1lg1dkuzxgj6j,b004ygqpak,3,1320710400,just because a food has the word energy in its name doesnt mean youll get an energy boost
a1ag7f4z1eoo5l,b004ygqpak,4,1326585600,tasty honey drops with vitamins to boot
a22vnxhu6iz5mt,b004ygqpak,3,1323302400,a taste of honey but no energy
auitg1dj3qugk,b004ygqpak,4,1322784000,treat it as the best tasting cough drop out there
a398r165pxfoss,b004ygqpak,4,1321488000,not too sweet simple treat
a3sdbl8sjc2me3,b004ygqpak,3,1320278400,honey filled candy
akmey1bshsdg7,b004ygqpak,5,1320105600,tastes great
a2rki7rpp5cjmg,b004ygqpak,3,1320019200,honey fans gather round
ahik7buxfrmt8,b004ygqpak,3,1320105600,individually wrapped drops with a sweet taste
a3t0oth5072yre,b004ygqpak,3,1325203200,honees energy plus vitamin honey drops
ag6jwi77umets,b004ygqpak,4,1323907200,pleasant taste but not a real energy boost
a73dfwje0cgy6,b004ygqpak,4,1323820800,honey drops
ak8lofyrzjjw0,b004ygqpak,3,1323820800,honey with a hint of lemon
a1c7y31s5qxntr,b004ygqpak,5,1323302400,a good snack and cough drop
a3h6nngcinplec,b004ygqpak,2,1323129600,sugar energy
a3lgt6uzl99iw1,b004ygqpak,4,1322352000,basically honey flavored candy
a2y8idc1fkgnjc,b004ygqpak,1,1322265600,would not recommend
a13mksasq6ywl7,b004ygqpak,3,1321920000,tasty enough but not fabulous either
a147funitgb21i,b004ygqpak,3,1321920000,honey lovers lozenge
a1izjvlnmfacs6,b004ygqpak,5,1321747200,very honey tasting and good
a1jfxofdrz9cfq,b004ygqpak,5,1321488000,delicious and totally filled with honey
a2slx6uhhycmcv,b004ygqpak,2,1321488000,sugar sugar and sugar
a1b4mixyvikmu2,b004ygqpak,5,1321401600,very delicious honey filled candy infused with vitamins
a2ol0jtu0dlh6b,b004ygqpak,5,1321315200,tastee energee
a3r4794k2rvu1s,b004ygqpak,5,1321228800,great tasting honey drops with nutritional value
a3til1pc2ze97b,b004ygqpak,5,1320969600,true honey flavor and texture
ag7ef0svbqoux,b004ygqpak,4,1320883200,quick boost with taste
a34bzm6s9l7qi4,b004ygqpak,4,1320451200,sugar energy
a1i477adgmlvjm,b004ygqpak,4,1320364800,delicious but sticky
aqzh7ytwqpobe,b004ygqpak,5,1320364800,tasty candies
a3t1ld0c65qcwk,b004ygqpak,5,1320192000,sophisticated and delicious
a185qfjrtb5w93,b004ygqpak,4,1320192000,good flavor not high energy
as6sh2jm2yy3h,b004ygqpak,3,1320019200,its a candy not a multivitamin
adp8roi8nmnl2,b004ygqpak,3,1320019200,glorified candy
a1omxvxxp07f05,b004ygqpak,4,1319500800,great taste but didnt do much for energy
avhn134advp4r,b007i7yzjk,3,1337212800,tasty strong but expensive
a28twwuawfvctr,b007i7yzjk,4,1336435200,tastes like strawberry koolaid
a2gpjr489oih42,b007i7yzjk,3,1336176000,the good and the bad
a3haa7h8pbvm78,b007i7yzjk,4,1335830400,pretty good local fruity drink
a52x1i4ut56kl,b007i7yzjk,4,1335398400,tastes good but a bit too sweet for me
a1zenb34hh2eim,b007i7yzjk,4,1335312000,yum
ac6lv5d2rktir,b007i7yzjk,3,1334793600,its alright
ac6lv5d2rktir,b007i7yzjk,3,1334793600,its alright
a3muswdctzinqz,b007i7yzjk,4,1334534400,slight aftertaste but is good for what it is
a2ma4ated1b1gb,b007i7yzjk,3,1334534400,not bad not sure if i would purchase again
a73dfwje0cgy6,b007i7yzjk,4,1334448000,one point for the powdered drinks
a20mmoyfa8btnr,b007i7yzjk,4,1334361600,like these new little stix
a2ma4ated1b1gb,b007i7yzjk,4,1334361600,i liked it
a2gy5wcu9pktmi,b007i7yzjk,4,1334188800,pretty darn good
avhn134advp4r,b007i7yzjk,3,1334188800,decent if very sweet overpowering flavor assume it is expensive
a28twwuawfvctr,b007i7yzjk,4,1334102400,it grows on you
a1vbdmnt6i8re5,b007i7yzjk,5,1334102400,wishes for a candle in this scent
a3ep6yvays9ym3,b007i7yzjk,4,1333929600,really good
a1mkpmjpd22yy,b007i7yzjk,4,1333929600,lipton to go tropical mango pineapple in a bottle or load it up in a camelbakâ®
a3hrdrq5vafpqs,b007i7yzjk,4,1333584000,better than the crystal light teas
a3sdbl8sjc2me3,b007i7yzjk,3,1333584000,good product
a2bn9dibp9a0xg,b007i7yzjk,4,1333324800,delicious
a27ulpk1rgcnu6,b007i7yzjk,3,1333324800,yes from me no from my husband
a1uwsu5etqrqkx,b007i7yzjk,4,1333238400,excellent local beverage
ai0pll5dqahrg,b007i7yzjk,4,1333065600,great honey flavor for making bottled water more exciting
a10pexb6xaq5xf,b007i7yzjk,4,1333065600,good taste and easy to mix
a1i477adgmlvjm,b007i7yzjk,4,1332892800,delicious but not as natural as it is billed
a688riz2powsq,b007i7yzjk,4,1332892800,crystal light
a3eap2vg0bvywx,b007i7yzjk,4,1332892800,nice fruity flavored drink
a35x2jji49obzp,b007i7yzjk,4,1332806400,kinda sweet but good when diluted more
axhetl0m8xzpt,b007i7yzjk,4,1332806400,sweet but flavorful tea
a14mshfcxparfs,b007i7yzjk,4,1332720000,great tasting and refreshing
a2bn9dibp9a0xg,b007i7yzjk,3,1332460800,read the directions and the ingredients
a3436bwmmfp4vy,b007i7yzjk,4,1332201600,pretty good cold
akgq6rm68sqy1,b007i7yzjk,1,1343606400,sulfites
a11otledsw8zxd,b007i7yzjk,4,1341705600,an artificial aftertaste
a2w4014s06nait,b007i7yzjk,3,1338336000,overly sweet
a1jmr1n9nbyj1x,b007i7yzjk,4,1337817600,these are pretty good
a209g57kxcbf4c,b007i7yzjk,4,1337212800,tastes great
aynah993vdect,b007i7yzjk,4,1337040000,reasonable alternative to sugary drinks
a2msqnptnaagl1,b007i7yzjk,1,1332892800,terrible chemical sweetener not just honey
a1urmxeeweqr6v,b007i7yzjk,2,1334016000,very artificial
a23rziu0n8k2kr,b007i7yzjk,2,1333238400,all i taste is splenda
a2i3xs9to93q0f,b007i7yzjk,2,1336003200,nice idea but weak flavor
a3nobh42c7ui5m,b007i7yzjk,1,1333238400,lipton green tea and honey
a3ep6yvays9ym3,b007i7yzjk,4,1336089600,really like
a3ep6yvays9ym3,b007i7yzjk,4,1333929600,great for onthego
a3jhc8o59wdhfz,b007i7yzjk,2,1333065600,real sugar and fake sugar the worst of both worlds
ak7caw3n1xzv6,b007i7yzjk,4,1332374400,convenient packaging and good flavor
a70nfm6khu24f,b007i7yzjk,1,1337299200,dont be fooled
akczij6zhe41d,b007i7yzjk,3,1337126400,tasty and refreshing
a1ag7f4z1eoo5l,b007i7yzjk,3,1336608000,tasty but not as flavorful as juice
a2i98oopnijnyy,b007i7yzjk,4,1336262400,very refreshing
a2uohalgf2x77q,b007i7yzjk,4,1336262400,not bad
a3tp31s61ppe3g,b007i7yzjk,3,1334793600,great taste very sweet but hard to dissolve
antn61s4l7wg9,b007i7yzjk,4,1334016000,great taste but i would recommend bulk packaging
a3b620vgg3j6zp,b007i7yzjk,4,1333843200,good but could be better
a5h8na5cj0fk4,b007i7yzjk,5,1332979200,the best
ajx23grisotod,b007i7yzjk,5,1332979200,extremely good tasting low calorie way to hydrate
a10z8fc0smu5vq,b007i7yzjk,5,1332460800,refreshing
axoo7bpm22bdo,b007i7yzjk,5,1332201600,sweet sugarfree strawberry acai
a2r6ra8frbs608,b007i7yzjk,5,1337817600,refreshing and easy to make
ariz8py9ulphh,b007i7yzjk,5,1332374400,loved it even though its sweetened
a23we733qt4wgj,b007i7yzjk,5,1340841600,delicious
an0n05a9lijeq,b007i7yzjk,5,1340150400,delicious
a12o5seif162p8,b007i7yzjk,5,1340064000,very good flavor but slow to mix
a2psc7lunideah,b007i7yzjk,5,1338249600,very convenient and refreshing
a1onz8jrplbnui,b007i7yzjk,5,1338076800,mona lisa
a22pubssnp54l,b007i7yzjk,5,1337040000,very tasty
a3dh53fpysp9e,b007i7yzjk,3,1337040000,a tangy water enhancer but hardly tea
a2k3j2x8kdy47n,b007i7yzjk,2,1336608000,yes i prefer brewed iced tea but this just tastes nasty
a3cg93783lp0fo,b007i7yzjk,2,1336348800,the pineapple flavor is a bit too much for me
axoo7bpm22bdo,b007i7yzjk,5,1334016000,sweet sugarfree
a1x2lenof84lcq,b007i7yzjk,1,1332979200,not all natural warning contains sucralose
atjn4kehjboc8,b007i7yzjk,4,1338940800,they lose a star for having so many types of sweeteners
a2je8os1nn9ydb,b007i7yzjk,5,1336608000,great flavor
a30x750m8v1xxw,b007i7yzjk,5,1335830400,easy tasty and great for on the go
a2ypgqh2uggtm2,b007i7yzjk,5,1335571200,great taste good and healthy
a1zenb34hh2eim,b007i7yzjk,5,1335571200,yum
apvk8ggssudce,b007i7yzjk,5,1335312000,excellent for a powdered drink
a35jp8ksv9281k,b007i7yzjk,5,1334793600,yummy mango tea
a1fvp6g8w3o8za,b007i7yzjk,5,1334793600,cant criticize this you even get workout when you shake it
a1ihk8gl1esond,b007i7yzjk,5,1334016000,very nice
a3lgt6uzl99iw1,b007i7yzjk,5,1333929600,tastes great really sweet
a2qsboaagw1i1h,b007i7yzjk,5,1333497600,great taste
a281npsimi1c2r,b007i7yzjk,5,1333411200,tropical escape
a184zfzzbwexms,b007i7yzjk,5,1333411200,love love love it
a3vlcqx7ng1n0e,b007i7yzjk,5,1333411200,love it
a20f84kubwm88b,b007i7yzjk,5,1333324800,very good
a1b05inwidz74o,b007i7yzjk,5,1333324800,great tasting ice tea with vitaman a
a1b05inwidz74o,b007i7yzjk,5,1333324800,strawberry flavoed iced tea
a235ufzgcfn3j5,b007i7yzjk,5,1333238400,sweet strawberry flavor very refreshing
ads99w8wmexz2,b007i7yzjk,5,1333238400,sweet and flavorful
a1a1bm6n28x9j0,b007i7yzjk,5,1332892800,lipton to go stix iced green tea mix tea and honey blackberry pomegranate
a3uw0pqlduacmh,b007i7yzjk,5,1332806400,great taste that wont keep me up
a1b05inwidz74o,b007i7yzjk,5,1332633600,great tasting ice tea
a15t9g38f589km,b007i7yzjk,5,1332288000,tasty
a3h7aofqdpu0jv,b007i7yzjk,1,1332979200,totally unnatural
a3uutdx2wnvus3,b007i7yzjk,2,1350777600,lipton to go stix iced green tea mix
a1dw1fk1h3f2tm,b007i7yzjk,1,1345075200,yuck
a1aepmpa12guj7,b007i7yzjk,4,1336608000,very fruity and a distinct honey flavor
a1iqv6ai7l9nok,b007i7yzjk,3,1336089600,its just okay
a3peczx773me74,b007i7yzjk,3,1336089600,ok
a1ljr5is0b6adx,b007i7yzjk,4,1336003200,a nice smooth drink very refreshing
anhl7bb84wjmf,b007i7yzjk,4,1335484800,not too sweet
a3cmdr34kflgfx,b007i7yzjk,3,1335398400,too sweet and artificial tasting
akjhhd5veh7vg,b007i7yzjk,3,1334534400,do not use as directed this product needs diluted
a3pjz8tu8fdq1k,b007i7yzjk,4,1333756800,mango pineapple are nice but delicioso on ice
abc68jucptvoe,b007i7yzjk,3,1332979200,tasty but a bit too much splenda for my taste
a1ljr5is0b6adx,b007i7yzjk,4,1332979200,a nice blend of flavors and no real after taste
a2xnob1t796y6b,b007i7yzjk,3,1332892800,not bad has a bit of a weird aftertaste though
atjn4kehjboc8,b007i7yzjk,2,1339372800,this one is not all that good
ar5sy32t76dbm,b007i7yzjk,2,1334534400,simultaneously bland and artificial tasting
a3jhc8o59wdhfz,b007i7yzjk,2,1333497600,fake sugar fake flavors
a91tb0wx94mhp,b007i7yzjk,3,1332979200,weird after taste
a2ut0fwm1dhkfj,b007i7yzjk,3,1332720000,very sweet a little misleading
a2msqnptnaagl1,b007i7yzjk,1,1332892800,sucralose aka nutrasweet and maltodextrin chem tea
a27ulpk1rgcnu6,b007i7yzjk,1,1333929600,not a fan
