id_i,id_j,row
1331,1533,26509
1331,1534,26510
1331,1535,26511
1331,1536,26512
1331,1546,26513
1331,1548,26514
1331,1716,26515
1331,1717,26516
1332,73,26517
1332,74,26518
1332,110,26519
1332,366,26520
1332,367,26521
1332,369,26522
1332,871,26523
1332,872,26524
1332,909,26525
1332,1054,26526
1332,1055,26527
1332,1056,26528
1332,1057,26529
1332,1058,26530
1332,1138,26531
1332,1139,26532
1332,1312,26533
1332,1334,26534
1332,1348,26535
1332,1350,26536
1332,1426,26537
1332,1439,26538
1332,1450,26539
1332,1467,26540
1332,1468,26541
1332,1473,26542
1332,1482,26543
1332,1556,26544
1332,1587,26545
1332,1588,26546
1332,1589,26547
1332,1590,26548
1332,1713,26549
1332,1714,26550
1332,1715,26551
1333,156,26552
1333,158,26553
1333,159,26554
1333,160,26555
1333,231,26556
1333,891,26557
1333,893,26558
1334,247,26559
1334,808,26560
1334,1597,26561
1335,247,26562
1335,983,26563
1335,984,26564
1335,985,26565
1335,986,26566
1335,1011,26567
1335,1141,26568
1335,1635,26569
1336,452,26570
1337,173,26571
1337,704,26572
1337,705,26573
1337,706,26574
1337,707,26575
1337,708,26576
1337,802,26577
1337,908,26578
1337,909,26579
1337,910,26580
1337,911,26581
1337,928,26582
1337,1095,26583
1337,1096,26584
1337,1300,26585
1337,1315,26586
1337,1316,26587
1337,1322,26588
1337,1400,26589
1337,1402,26590
1337,1412,26591
1337,1433,26592
1337,1434,26593
1337,1444,26594
1337,1461,26595
1337,1559,26596
1337,1561,26597
1337,1569,26598
1337,1570,26599
1337,1571,26600
1337,1614,26601
1337,1616,26602
1337,1635,26603
1337,1641,26604
1337,1644,26605
1337,1648,26606
1338,213,26607
1338,262,26608
1338,281,26609
1338,671,26610
1338,704,26611
1338,705,26612
1338,706,26613
1338,707,26614
1338,708,26615
1338,1069,26616
1338,1107,26617
1338,1137,26618
1338,1374,26619
1338,1375,26620
1338,1398,26621
1338,1463,26622
1338,1559,26623
1338,1562,26624
1338,1609,26625
1338,1611,26626
1339,289,26627
1339,409,26628
1339,831,26629
1339,840,26630
1339,1018,26631
1339,1019,26632
1339,1020,26633
1339,1021,26634
1339,1022,26635
1339,1023,26636
1339,1024,26637
1339,1282,26638
1339,1544,26639
1339,1545,26640
1340,28,26641
1340,402,26642
1340,1261,26643
1340,1262,26644
1341,790,26645
1341,791,26646
1341,826,26647
1341,827,26648
1341,828,26649
1341,829,26650
1341,834,26651
1341,835,26652
1341,836,26653
1341,839,26654
1341,867,26655
1341,1566,26656
1342,392,26657
1342,394,26658
1342,405,26659
1342,1012,26660
1342,1013,26661
1343,1059,26662
1344,283,26663
1344,285,26664
1344,1149,26665
1344,1431,26666
1344,1495,26667
1344,1496,26668
1344,1497,26669
1344,1498,26670
1344,1502,26671
1344,1504,26672
1344,1602,26673
1344,1732,26674
1345,306,26675
1345,1069,26676
1345,1318,26677
1345,1334,26678
1345,1350,26679
1345,1410,26680
1345,1432,26681
1345,1463,26682
1345,1524,26683
1345,1526,26684
1345,1527,26685
1345,1528,26686
1345,1529,26687
1345,1530,26688
1345,1531,26689
1345,1532,26690
1345,1533,26691
1345,1534,26692
1345,1535,26693
1345,1536,26694
1345,1547,26695
1345,1587,26696
1345,1588,26697
1345,1589,26698
1345,1590,26699
1345,1656,26700
1346,23,26701
1346,32,26702
1346,33,26703
1346,34,26704
1346,35,26705
1346,36,26706
1346,37,26707
1346,38,26708
1346,62,26709
1346,68,26710
1346,69,26711
1346,89,26712
1346,323,26713
1346,324,26714
1346,455,26715
1346,521,26716
1346,648,26717
1346,649,26718
1346,650,26719
1346,651,26720
1346,667,26721
1346,674,26722
1346,879,26723
1346,1317,26724
1346,1638,26725
1347,511,26726
1347,542,26727
1347,732,26728
1347,748,26729
1347,751,26730
1347,1041,26731
1347,1117,26732
1347,1149,26733
1347,1187,26734
1347,1188,26735
1347,1208,26736
1347,1209,26737
1347,1210,26738
1347,1339,26739
1347,1347,26740
1347,1365,26741
1347,1491,26742
1347,1604,26743
1347,1605,26744
1347,1624,26745
1347,1626,26746
1347,1627,26747
1347,1633,26748
1347,1667,26749
1347,1698,26750
1347,1703,26751
1348,262,26752
1348,909,26753
1348,926,26754
1348,1095,26755
1348,1135,26756
1348,1244,26757
1348,1316,26758
1348,1318,26759
1348,1358,26760
1348,1377,26761
1348,1397,26762
1348,1410,26763
1348,1433,26764
1348,1442,26765
1348,1443,26766
1348,1449,26767
1348,1546,26768
1348,1560,26769
1348,1569,26770
1348,1570,26771
1348,1571,26772
1348,1607,26773
1348,1608,26774
1348,1609,26775
1348,1616,26776
1348,1722,26777
1349,23,26778
1349,32,26779
1349,33,26780
1349,34,26781
1349,35,26782
1349,36,26783
1349,37,26784
1349,38,26785
1349,62,26786
1349,68,26787
1349,69,26788
1349,89,26789
1349,323,26790
1349,324,26791
1349,455,26792
1349,521,26793
1349,648,26794
1349,649,26795
1349,650,26796
1349,651,26797
1349,667,26798
1349,674,26799
1349,879,26800
1349,1317,26801
1349,1638,26802
1350,213,26803
1350,910,26804
1350,1096,26805
1350,1133,26806
1350,1244,26807
1350,1247,26808
1350,1319,26809
1350,1360,26810
1350,1366,26811
1350,1442,26812
1350,1443,26813
1350,1446,26814
1350,1524,26815
1350,1526,26816
1350,1527,26817
1350,1528,26818
1350,1529,26819
1350,1530,26820
1350,1531,26821
1350,1532,26822
1350,1533,26823
1350,1534,26824
1350,1535,26825
1350,1536,26826
1350,1558,26827
1350,1559,26828
1350,1609,26829
1350,1611,26830
1350,1642,26831
1350,1722,26832
1351,512,26833
1351,637,26834
1351,640,26835
1351,641,26836
1351,1031,26837
1351,1152,26838
1351,1278,26839
1351,1290,26840
1351,1291,26841
1351,1292,26842
1351,1293,26843
1351,1294,26844
1351,1379,26845
1351,1577,26846
1351,1585,26847
1351,1586,26848
1351,1662,26849
1351,1701,26850
1352,282,26851
1352,283,26852
1352,284,26853
1352,285,26854
1353,262,26855
1353,909,26856
1353,994,26857
1353,1096,26858
1353,1318,26859
1353,1360,26860
1353,1366,26861
1353,1367,26862
1353,1368,26863
1353,1400,26864
1353,1402,26865
1353,1433,26866
1353,1443,26867
1353,1483,26868
1353,1484,26869
1353,1485,26870
1353,1546,26871
1353,1607,26872
1353,1608,26873
1354,529,26874
1354,632,26875
1354,966,26876
1354,967,26877
1354,1005,26878
1354,1006,26879
1354,1229,26880
1354,1230,26881
1354,1231,26882
1354,1232,26883
1354,1568,26884
1354,1618,26885
1354,1619,26886
1355,117,26887
1355,119,26888
1355,156,26889
1355,158,26890
1355,159,26891
1355,160,26892
1355,219,26893
1355,220,26894
1355,222,26895
1355,223,26896
1355,224,26897
1355,227,26898
1355,229,26899
1355,628,26900
1355,709,26901
1355,711,26902
1355,714,26903
1355,715,26904
1355,716,26905
1355,717,26906
1355,891,26907
1355,893,26908
1355,1121,26909
1355,1122,26910
1355,1123,26911
1355,1124,26912
1355,1181,26913
1355,1233,26914
1355,1264,26915
1355,1675,26916
1356,838,26917
1356,910,26918
1356,911,26919
1356,1009,26920
1356,1010,26921
1356,1069,26922
1356,1095,26923
1356,1102,26924
1356,1136,26925
1356,1244,26926
1356,1247,26927
1356,1316,26928
1356,1376,26929
1356,1377,26930
1356,1397,26931
1356,1400,26932
1356,1426,26933
1356,1432,26934
1356,1444,26935
1356,1494,26936
1356,1513,26937
1356,1524,26938
1356,1526,26939
1356,1527,26940
1356,1528,26941
1356,1529,26942
1356,1530,26943
1356,1531,26944
1356,1532,26945
1356,1533,26946
1356,1534,26947
1356,1535,26948
1356,1536,26949
1356,1538,26950
1356,1547,26951
1356,1646,26952
1356,1695,26953
1356,1706,26954
1356,1716,26955
1356,1717,26956
1356,1722,26957
1357,66,26958
1357,132,26959
1357,137,26960
1357,140,26961
1357,391,26962
1357,877,26963
1357,892,26964
1357,1176,26965
1357,1177,26966
1357,1179,26967
1357,1180,26968
1357,1226,26969
1358,19,26970
1358,660,26971
1358,861,26972
1358,908,26973
1358,1314,26974
1358,1350,26975
1358,1367,26976
1358,1375,26977
1358,1412,26978
1358,1423,26979
1358,1443,26980
1358,1461,26981
1358,1526,26982
1358,1527,26983
1358,1528,26984
1358,1529,26985
1358,1530,26986
1358,1531,26987
1358,1532,26988
1358,1533,26989
1358,1534,26990
1358,1535,26991
1358,1536,26992
1358,1546,26993
1358,1569,26994
1358,1570,26995
1358,1656,26996
1359,718,26997
1359,908,26998
1359,911,26999
1359,1096,27000
1359,1244,27001
1359,1299,27002
1359,1314,27003
1359,1318,27004
1359,1322,27005
1359,1366,27006
1359,1367,27007
1359,1368,27008
1359,1400,27009
1359,1401,27010
1359,1402,27011
1359,1462,27012
1359,1526,27013
1359,1527,27014
1359,1528,27015
1359,1529,27016
1359,1530,27017
1359,1531,27018
1359,1532,27019
1359,1533,27020
1359,1534,27021
1359,1535,27022
1359,1536,27023
1359,1722,27024
1360,5,27025
1360,994,27026
1360,1095,27027
1360,1096,27028
1360,1099,27029
1360,1138,27030
1360,1139,27031
1360,1244,27032
1360,1299,27033
1360,1318,27034
1360,1322,27035
1360,1334,27036
1360,1360,27037
1360,1410,27038
1360,1433,27039
1360,1446,27040
1360,1526,27041
1360,1527,27042
1360,1528,27043
1360,1529,27044
1360,1530,27045
1360,1531,27046
1360,1532,27047
1360,1533,27048
1360,1534,27049
1360,1535,27050
1360,1536,27051
1360,1546,27052
1360,1571,27053
1360,1610,27054
1360,1642,27055
1360,1647,27056
1360,1722,27057
1361,123,27058
1361,127,27059
1361,128,27060
1361,129,27061
1361,138,27062
1361,139,27063
1361,147,27064
1361,151,27065
1361,152,27066
1361,200,27067
1361,606,27068
1361,774,27069
1361,781,27070
1361,815,27071
1361,1225,27072
1361,1413,27073
1362,213,27074
1362,329,27075
1362,332,27076
1362,336,27077
1362,434,27078
1362,439,27079
1362,576,27080
1362,579,27081
1362,614,27082
1362,659,27083
1362,693,27084
1362,694,27085
1362,695,27086
1362,696,27087
1362,910,27088
1362,911,27089
1362,958,27090
1362,959,27091
1362,960,27092
1362,961,27093
1362,968,27094
1362,1001,27095
1362,1069,27096
1362,1099,27097
1362,1137,27098
1362,1336,27099
1362,1337,27100
1362,1415,27101
1362,1439,27102
1362,1446,27103
1362,1457,27104
1362,1458,27105
1362,1459,27106
1362,1460,27107
1362,1467,27108
1362,1468,27109
1362,1473,27110
1362,1482,27111
1362,1598,27112
1362,1615,27113
1362,1713,27114
1362,1714,27115
1362,1715,27116
1363,13,27117
1363,307,27118
1363,798,27119
1363,875,27120
1363,965,27121
1363,1030,27122
1363,1278,27123
1363,1290,27124
1363,1291,27125
1363,1292,27126
1363,1293,27127
1363,1294,27128
1363,1379,27129
1363,1394,27130
1363,1395,27131
1363,1396,27132
1363,1545,27133
1363,1572,27134
1363,1585,27135
1363,1586,27136
1364,1319,27137
1364,1416,27138
1364,1432,27139
1364,1449,27140
1364,1526,27141
1364,1527,27142
1364,1528,27143
1364,1529,27144
1364,1530,27145
1364,1531,27146
1364,1532,27147
1364,1533,27148
1364,1534,27149
1364,1535,27150
1364,1536,27151
1364,1563,27152
1365,23,27153
1365,32,27154
1365,33,27155
1365,34,27156
1365,35,27157
1365,36,27158
1365,37,27159
1365,38,27160
1365,62,27161
1365,68,27162
1365,69,27163
1365,89,27164
1365,323,27165
1365,324,27166
1365,455,27167
1365,521,27168
1365,648,27169
1365,649,27170
1365,650,27171
1365,651,27172
1365,667,27173
1365,674,27174
1365,879,27175
1365,1317,27176
1365,1638,27177
1366,704,27178
1366,705,27179
1366,706,27180
1366,707,27181
1366,708,27182
1366,863,27183
1366,910,27184
1366,911,27185
1366,1069,27186
1366,1334,27187
1366,1402,27188
1366,1432,27189
1366,1439,27190
1366,1448,27191
1366,1467,27192
1366,1468,27193
1366,1473,27194
1366,1482,27195
1366,1652,27196
1366,1713,27197
1366,1714,27198
1366,1715,27199
1367,425,27200
1367,474,27201
1367,544,27202
1367,545,27203
1367,548,27204
1367,550,27205
1367,552,27206
1367,555,27207
1367,557,27208
1367,874,27209
1367,1036,27210
1367,1286,27211
1367,1287,27212
1367,1288,27213
1368,262,27214
1368,1397,27215
1368,1439,27216
1368,1467,27217
1368,1468,27218
1368,1473,27219
1368,1482,27220
1368,1513,27221
1368,1526,27222
1368,1527,27223
1368,1528,27224
1368,1529,27225
1368,1530,27226
1368,1531,27227
1368,1532,27228
1368,1533,27229
1368,1534,27230
1368,1535,27231
1368,1536,27232
1368,1643,27233
1368,1648,27234
1368,1695,27235
1368,1713,27236
1368,1714,27237
1368,1715,27238
1369,132,27239
1369,137,27240
1369,140,27241
1369,298,27242
1369,300,27243
1369,391,27244
1369,877,27245
1369,892,27246
1369,994,27247
1369,1095,27248
1369,1096,27249
1369,1099,27250
1369,1226,27251
1369,1366,27252
1369,1367,27253
1369,1368,27254
1369,1450,27255
1369,1483,27256
1369,1484,27257
1369,1485,27258
1369,1571,27259
1370,179,27260
1370,182,27261
1370,479,27262
1370,480,27263
1370,567,27264
1370,568,27265
1371,1096,27266
1371,1400,27267
1371,1410,27268
1371,1414,27269
1371,1423,27270
1371,1434,27271
1371,1441,27272
1371,1442,27273
1371,1443,27274
1371,1444,27275
1371,1467,27276
1371,1468,27277
1371,1473,27278
1371,1482,27279
1371,1483,27280
1371,1484,27281
1371,1485,27282
1371,1571,27283
1371,1651,27284
1371,1713,27285
1371,1714,27286
1371,1715,27287
1372,23,27288
1372,32,27289
1372,33,27290
1372,34,27291
1372,35,27292
1372,36,27293
1372,37,27294
1372,38,27295
1372,62,27296
1372,68,27297
1372,69,27298
1372,89,27299
1372,323,27300
1372,324,27301
1372,455,27302
1372,521,27303
1372,648,27304
1372,649,27305
1372,650,27306
1372,651,27307
1372,667,27308
1372,674,27309
1372,879,27310
1372,1317,27311
1372,1638,27312
1373,249,27313
1373,596,27314
1373,1236,27315
1373,1237,27316
1374,123,27317
1374,124,27318
1374,127,27319
1374,128,27320
1374,129,27321
1374,130,27322
1374,131,27323
1374,132,27324
1374,137,27325
1374,138,27326
1374,139,27327
1374,140,27328
1374,142,27329
1374,143,27330
1374,147,27331
1374,148,27332
1374,151,27333
1374,152,27334
1374,153,27335
1374,305,27336
1374,306,27337
1374,329,27338
1374,332,27339
1374,334,27340
1374,336,27341
1374,391,27342
1374,427,27343
1374,434,27344
1374,439,27345
1374,606,27346
1374,613,27347
1374,614,27348
1374,615,27349
1374,803,27350
1374,877,27351
1374,892,27352
1374,909,27353
1374,910,27354
1374,968,27355
1374,1225,27356
1374,1226,27357
1374,1228,27358
1374,1299,27359
1374,1319,27360
1374,1336,27361
1374,1337,27362
1374,1358,27363
1374,1406,27364
1374,1413,27365
1374,1427,27366
1374,1428,27367
1374,1434,27368
1374,1457,27369
1374,1458,27370
1374,1459,27371
1374,1460,27372
1374,1494,27373
1374,1526,27374
1374,1527,27375
1374,1528,27376
1374,1529,27377
1374,1530,27378
1374,1531,27379
1374,1532,27380
1374,1533,27381
1374,1534,27382
1374,1535,27383
1374,1536,27384
1374,1546,27385
1374,1571,27386
1374,1598,27387
1374,1643,27388
1374,1648,27389
1374,1716,27390
1374,1717,27391
1375,994,27392
1375,1096,27393
1375,1322,27394
1375,1358,27395
1375,1360,27396
1375,1368,27397
1375,1400,27398
1375,1410,27399
1375,1423,27400
1375,1426,27401
1375,1444,27402
1375,1446,27403
1375,1526,27404
1375,1527,27405
1375,1528,27406
1375,1529,27407
1375,1530,27408
1375,1531,27409
1375,1532,27410
1375,1533,27411
1375,1534,27412
1375,1535,27413
1375,1536,27414
1375,1546,27415
1375,1562,27416
1375,1571,27417
1375,1607,27418
1375,1608,27419
1375,1640,27420
1375,1647,27421
1375,1649,27422
1376,0,27423
1376,1,27424
1376,39,27425
1376,45,27426
1376,46,27427
1376,47,27428
1376,48,27429
1376,49,27430
1376,702,27431
1376,1054,27432
1376,1055,27433
1376,1056,27434
1376,1057,27435
1376,1058,27436
1376,1348,27437
1377,660,27438
1377,704,27439
1377,705,27440
1377,706,27441
1377,707,27442
1377,708,27443
1377,735,27444
1377,861,27445
1377,994,27446
1377,1095,27447
1377,1096,27448
1377,1099,27449
1377,1135,27450
1377,1244,27451
1377,1299,27452
1377,1334,27453
1377,1360,27454
1377,1401,27455
1377,1449,27456
1377,1450,27457
1377,1483,27458
1377,1484,27459
1377,1485,27460
1377,1521,27461
1377,1522,27462
1377,1523,27463
1377,1571,27464
1377,1649,27465
1377,1722,27466
1378,21,27467
1378,116,27468
1378,215,27469
1378,672,27470
1378,678,27471
1378,680,27472
1378,838,27473
1378,945,27474
1378,1223,27475
1378,1380,27476
1378,1424,27477
1378,1425,27478
1378,1706,27479
1379,23,27480
1379,32,27481
1379,33,27482
1379,34,27483
1379,35,27484
1379,36,27485
1379,37,27486
1379,38,27487
1379,62,27488
1379,68,27489
1379,69,27490
1379,89,27491
1379,323,27492
1379,324,27493
1379,455,27494
1379,521,27495
1379,648,27496
1379,649,27497
1379,650,27498
1379,651,27499
1379,667,27500
1379,674,27501
1379,879,27502
1379,1317,27503
1379,1638,27504
1380,23,27505
1380,32,27506
1380,33,27507
1380,34,27508
1380,35,27509
1380,36,27510
1380,37,27511
1380,38,27512
1380,62,27513
1380,68,27514
1380,69,27515
1380,89,27516
1380,323,27517
1380,324,27518
1380,455,27519
1380,521,27520
1380,648,27521
1380,649,27522
1380,650,27523
1380,651,27524
1380,667,27525
1380,674,27526
1380,879,27527
1380,1317,27528
1380,1638,27529
1381,23,27530
1381,32,27531
1381,33,27532
1381,34,27533
1381,35,27534
1381,36,27535
1381,37,27536
1381,38,27537
1381,62,27538
1381,68,27539
1381,69,27540
1381,89,27541
1381,323,27542
1381,324,27543
1381,455,27544
1381,521,27545
1381,648,27546
1381,649,27547
1381,650,27548
1381,651,27549
1381,667,27550
1381,674,27551
1381,879,27552
1381,1317,27553
1381,1638,27554
1382,135,27555
1382,136,27556
1382,145,27557
1382,146,27558
1382,187,27559
1382,371,27560
1382,406,27561
1382,412,27562
1382,500,27563
1382,782,27564
1382,830,27565
1382,878,27566
1382,1096,27567
1382,1247,27568
1382,1263,27569
1382,1267,27570
1382,1309,27571
1382,1318,27572
1382,1319,27573
1382,1322,27574
1382,1326,27575
1382,1367,27576
1382,1401,27577
1382,1402,27578
1382,1415,27579
1382,1427,27580
1382,1467,27581
1382,1468,27582
1382,1472,27583
1382,1473,27584
1382,1482,27585
1382,1494,27586
1382,1546,27587
1382,1548,27588
1382,1641,27589
1382,1642,27590
1382,1656,27591
1382,1692,27592
1382,1693,27593
1382,1713,27594
1382,1714,27595
1382,1715,27596
1382,1716,27597
1382,1717,27598
1382,1725,27599
1383,994,27600
1383,1095,27601
1383,1096,27602
1383,1099,27603
1383,1107,27604
1383,1200,27605
1383,1322,27606
1383,1366,27607
1383,1368,27608
1383,1398,27609
1383,1401,27610
1383,1410,27611
1383,1422,27612
1383,1434,27613
1383,1439,27614
1383,1449,27615
1383,1483,27616
1383,1484,27617
1383,1485,27618
1383,1526,27619
1383,1527,27620
1383,1528,27621
1383,1529,27622
1383,1530,27623
1383,1531,27624
1383,1532,27625
1383,1533,27626
1383,1534,27627
1383,1535,27628
1383,1536,27629
1383,1571,27630
1383,1613,27631
1383,1614,27632
1383,1616,27633
1383,1641,27634
1383,1644,27635
1383,1646,27636
1383,1647,27637
1383,1648,27638
1383,1650,27639
1383,1652,27640
1384,249,27641
1384,405,27642
1384,428,27643
1384,429,27644
1384,430,27645
1384,437,27646
1384,441,27647
1384,447,27648
1384,586,27649
1384,664,27650
1384,736,27651
1384,737,27652
1384,738,27653
1384,739,27654
1384,856,27655
1384,857,27656
1384,858,27657
1384,904,27658
1384,912,27659
1384,1383,27660
1384,1384,27661
1384,1385,27662
1384,1386,27663
1384,1387,27664
1384,1388,27665
1385,503,27666
1385,745,27667
1385,746,27668
1385,747,27669
1385,785,27670
1385,802,27671
1385,825,27672
1385,1097,27673
1385,1189,27674
1385,1190,27675
1385,1191,27676
1385,1192,27677
1385,1193,27678
1385,1283,27679
1385,1707,27680
1385,1708,27681
1385,1709,27682
1385,1710,27683
1386,1374,27684
1386,1375,27685
1386,1397,27686
1386,1421,27687
1386,1423,27688
1386,1444,27689
1386,1511,27690
1386,1562,27691
1386,1610,27692
1386,1611,27693
1386,1636,27694
1387,75,27695
1387,167,27696
1387,184,27697
1387,205,27698
1387,208,27699
1387,718,27700
1387,778,27701
1387,794,27702
1387,808,27703
1387,888,27704
1387,1571,27705
1387,1597,27706
1387,1649,27707
1388,576,27708
1388,579,27709
1388,693,27710
1388,694,27711
1388,695,27712
1388,696,27713
1388,718,27714
1388,846,27715
1388,861,27716
1388,908,27717
1388,910,27718
1388,911,27719
1388,927,27720
1388,928,27721
1388,1001,27722
1388,1187,27723
1388,1431,27724
1388,1495,27725
1388,1498,27726
1388,1624,27727
1388,1732,27728
1389,504,27729
1389,807,27730
1389,996,27731
1389,1690,27732
1390,81,27733
1390,82,27734
1390,704,27735
1390,705,27736
1390,706,27737
1390,707,27738
1390,708,27739
1390,911,27740
1390,928,27741
1390,1135,27742
1390,1247,27743
1390,1366,27744
1390,1410,27745
1390,1444,27746
1390,1447,27747
1390,1612,27748
1391,516,27749
1391,704,27750
1391,705,27751
1391,706,27752
1391,707,27753
1391,708,27754
1391,861,27755
1391,1069,27756
1391,1244,27757
1391,1416,27758
1391,1446,27759
1391,1514,27760
1391,1616,27761
1391,1694,27762
1391,1722,27763
1392,302,27764
1392,516,27765
1393,1082,27766
1393,1268,27767
1393,1427,27768
1394,219,27769
1394,220,27770
1394,222,27771
1394,223,27772
1394,224,27773
1394,227,27774
1394,229,27775
1394,709,27776
1394,711,27777
1394,714,27778
1394,715,27779
1394,716,27780
1394,717,27781
1394,1181,27782
1395,23,27783
1395,32,27784
1395,33,27785
1395,34,27786
1395,35,27787
1395,36,27788
1395,37,27789
1395,38,27790
1395,62,27791
1395,68,27792
1395,69,27793
1395,89,27794
1395,323,27795
1395,324,27796
1395,455,27797
1395,521,27798
1395,648,27799
1395,649,27800
1395,650,27801
1395,651,27802
1395,667,27803
1395,674,27804
1395,879,27805
1395,1317,27806
1395,1638,27807
1396,132,27808
1396,137,27809
1396,140,27810
1396,391,27811
1396,789,27812
1396,877,27813
1396,892,27814
1396,910,27815
1396,926,27816
1396,1200,27817
1396,1226,27818
1396,1322,27819
1396,1366,27820
1396,1449,27821
1396,1483,27822
1396,1484,27823
1396,1485,27824
1396,1546,27825
1396,1547,27826
1396,1571,27827
1397,23,27828
1397,32,27829
1397,33,27830
1397,34,27831
1397,35,27832
1397,36,27833
1397,37,27834
1397,38,27835
1397,62,27836
1397,68,27837
1397,69,27838
1397,89,27839
1397,323,27840
1397,324,27841
1397,455,27842
1397,521,27843
1397,648,27844
1397,649,27845
1397,650,27846
1397,651,27847
1397,667,27848
1397,674,27849
1397,879,27850
1397,1317,27851
1397,1638,27852
1398,23,27853
1398,32,27854
1398,33,27855
1398,34,27856
1398,35,27857
1398,36,27858
1398,37,27859
1398,38,27860
1398,62,27861
1398,68,27862
1398,69,27863
1398,89,27864
1398,323,27865
1398,324,27866
1398,455,27867
1398,521,27868
1398,648,27869
1398,649,27870
1398,650,27871
1398,651,27872
1398,667,27873
1398,674,27874
1398,879,27875
1398,1317,27876
1398,1638,27877
1399,23,27878
1399,32,27879
1399,33,27880
1399,34,27881
1399,35,27882
1399,36,27883
1399,37,27884
1399,38,27885
1399,62,27886
1399,66,27887
1399,68,27888
1399,69,27889
1399,89,27890
1399,323,27891
1399,324,27892
1399,455,27893
1399,521,27894
1399,648,27895
1399,649,27896
1399,650,27897
1399,651,27898
1399,667,27899
1399,674,27900
1399,879,27901
1399,1081,27902
1399,1219,27903
1399,1317,27904
1399,1638,27905
1400,126,27906
1400,134,27907
1400,150,27908
1400,155,27909
1400,393,27910
1400,467,27911
1400,923,27912
1400,1220,27913
1400,1224,27914
1400,1227,27915
1401,80,27916
1401,212,27917
1401,214,27918
1401,852,27919
1401,862,27920
1401,916,27921
1401,917,27922
1401,1090,27923
1401,1091,27924
1401,1092,27925
1401,1093,27926
1402,100,27927
1403,417,27928
1403,453,27929
1403,1429,27930
1403,1430,27931
1403,1696,27932
1404,576,27933
1404,579,27934
1404,693,27935
1404,694,27936
1404,695,27937
1404,696,27938
1404,766,27939
1404,1001,27940
1404,1095,27941
1404,1096,27942
1404,1376,27943
1404,1433,27944
1404,1434,27945
1404,1446,27946
1405,1096,27947
1405,1322,27948
1405,1350,27949
1405,1441,27950
1405,1446,27951
1405,1462,27952
1405,1463,27953
1405,1483,27954
1405,1484,27955
1405,1485,27956
1405,1524,27957
1405,1548,27958
1405,1571,27959
1405,1587,27960
1405,1588,27961
1405,1589,27962
1405,1590,27963
1405,1612,27964
1405,1639,27965
1405,1651,27966
1405,1656,27967
1406,73,27968
1406,74,27969
1406,110,27970
1406,366,27971
1406,367,27972
1406,369,27973
1406,767,27974
1406,1334,27975
1406,1398,27976
1406,1400,27977
1406,1410,27978
1406,1422,27979
1406,1467,27980
1406,1468,27981
1406,1473,27982
1406,1482,27983
1406,1587,27984
1406,1588,27985
1406,1589,27986
1406,1590,27987
1406,1616,27988
1406,1713,27989
1406,1714,27990
1406,1715,27991
1407,329,27992
1407,332,27993
1407,336,27994
1407,434,27995
1407,439,27996
1407,468,27997
1407,614,27998
1407,968,27999
1407,994,28000
1407,1099,28001
1407,1319,28002
1407,1336,28003
1407,1337,28004
1407,1402,28005
1407,1429,28006
1407,1430,28007
1407,1441,28008
1407,1457,28009
1407,1458,28010
1407,1459,28011
1407,1460,28012
1407,1463,28013
1407,1598,28014
1407,1652,28015
1407,1696,28016
1408,658,28017
1408,704,28018
1408,705,28019
1408,706,28020
1408,707,28021
1408,708,28022
1408,1244,28023
1408,1322,28024
1408,1360,28025
1408,1377,28026
1408,1412,28027
1408,1446,28028
1408,1447,28029
1408,1462,28030
1408,1463,28031
1408,1526,28032
1408,1527,28033
1408,1528,28034
1408,1529,28035
1408,1530,28036
1408,1531,28037
1408,1532,28038
1408,1533,28039
1408,1534,28040
1408,1535,28041
1408,1536,28042
1408,1571,28043
1408,1722,28044
1409,12,28045
1409,14,28046
1409,543,28047
1409,546,28048
1409,547,28049
1409,549,28050
1409,551,28051
1409,553,28052
1409,554,28053
1409,558,28054
1409,559,28055
1410,355,28056
1410,356,28057
1410,357,28058
1410,485,28059
1410,486,28060
1410,487,28061
1410,671,28062
1410,911,28063
1410,994,28064
1410,1099,28065
1410,1138,28066
1410,1139,28067
1410,1322,28068
1410,1366,28069
1410,1367,28070
1410,1368,28071
1410,1376,28072
1410,1399,28073
1410,1400,28074
1410,1402,28075
1410,1450,28076
1410,1483,28077
1410,1484,28078
1410,1485,28079
1410,1571,28080
1410,1613,28081
1410,1614,28082
1410,1616,28083
1410,1641,28084
1410,1643,28085
1410,1644,28086
1410,1645,28087
1410,1646,28088
1410,1647,28089
1410,1648,28090
1410,1649,28091
1410,1650,28092
1410,1652,28093
1411,845,28094
1411,1335,28095
1411,1405,28096
1411,1490,28097
1411,1496,28098
1411,1497,28099
1411,1502,28100
1411,1504,28101
1411,1602,28102
1411,1617,28103
1412,51,28104
1412,63,28105
1412,157,28106
1412,161,28107
1412,425,28108
1412,474,28109
1412,544,28110
1412,545,28111
1412,548,28112
1412,550,28113
1412,552,28114
1412,555,28115
1412,557,28116
1412,720,28117
1412,721,28118
1412,722,28119
1412,723,28120
1412,814,28121
1412,868,28122
1412,874,28123
1412,947,28124
1412,951,28125
1412,1036,28126
1412,1286,28127
1412,1287,28128
1412,1288,28129
1412,1452,28130
1412,1453,28131
1413,422,28132
1413,745,28133
1413,746,28134
1413,747,28135
1413,1283,28136
1413,1707,28137
1413,1708,28138
1413,1709,28139
1413,1710,28140
1414,312,28141
1414,315,28142
1414,318,28143
